_RAJ2000, _DEJ2000, ObjType, ObjName, RAICRS, DEICRS, plx, e_plx, r_plx, pmRA, e_pmRA, pmDE, e_pmDE, r_pmDE, RV, e_RV, r_RV, SpType, GCode, Gmag, Gest, GBPmag, GRPmag, Umag, Bmag, Vmag, Rmag, Imag, Jmag, Hmag, Ksmag, GaiaDR2, GaiaEDR3, SIMBAD, Common, GJ, HD, HIP
175.26256779407, +34.20163377885, *     , 61 UMa                      , 175.262500506, +34.199939575, 104.4252,   0.1005, 2020yCat.1350....0G            ,    -12.521605057,      0.088072920,   -381.195871482,      0.141600610, 2020yCat.1350....0G           ,   -5.1800,    0.0800, 2002ApJS..141..503N, G8      ,  3,  5.11100,       ,  5.48719,  4.58115,  6.310,  6.080,  5.340,  4.730,  4.380,  4.010,  3.610,  3.588, 4025850731201819392, 4025850731201819392, 61 UMa                    ,                  , GJ 434    , HD 101501   , HIP 56997
312.56733281553, -34.41183300184, LM    , PM J20502-3424              , 312.569141679, -34.413153176, 104.1310,   0.0346, 2020yCat.1350....0G            ,    335.768979812,      0.036356900,   -297.036190734,      0.032257777, 2020yCat.1350....0G           ,          ,          ,                    , M5e     ,  3, 12.04860,       , 13.93594, 10.75278,       ,       , 13.880, 13.290,       ,  8.821,  8.272,  7.997, 6779821003058453120, 6779821003058453120, PM J20502-3424            ,                  ,           ,             , 
144.94320331829, -41.06755678415, LM    , CD-40 5404                  , 144.940095789, -41.065969984, 104.0957,   0.0176, 2020yCat.1350....0G            ,   -527.147249875,      0.016793549,    357.039424127,      0.017592795, 2020yCat.1350....0G           ,   18.5280,    0.0016, 2018A&A...616A...7S, M3      ,  3,  9.63141,       , 11.00346,  8.47101, 13.395, 12.215, 10.694,  9.617,  8.231,  6.902,  6.321,  6.056, 5425628298649940608, 5425628298649940608, CD-40 5404                ,                  , GJ 358    ,             , 
175.48948256736, -33.44293649810, BD    , WISE J114156.71-332635.8    , 175.484176000, -33.443308000, 104.0000,   2.9000, 2021ApJS..253....7K            ,   -910.900000000,      1.900000000,    -76.400000000,      1.800000000, 2021ApJS..253....7K           ,          ,          ,                    , Y0      , 20,         ,  24.88,         ,         ,       ,       ,       ,       ,       , 19.630, 20.150,       ,                    ,                    , WISE J114156.71-332635.8  ,                  ,           ,             , 
058.17396601824, +17.01782492507, LM    , Wolf 227 A                  , 058.175979436, +17.014956630, 103.5008,   0.0882, 2020yCat.1350....0G            ,    433.182994700,      0.106628865,   -645.368618669,      0.068986870, 2020yCat.1350....0G           ,   28.0000,    5.0000, 2014AJ....147...20N, M5      ,  3, 12.17614,       , 14.07321, 10.87090,       , 15.400,       , 13.463,       ,  8.933,  8.375,  8.053,   43574131143039104,   43574131143039104, Wolf 227                  ,                  , GJ 3253   ,             , 
058.17396601824, +17.01782492507, BD?   , Wolf 227 B                  , 058.175979436, +17.014956630, 103.5008,   0.0882, FROM:Wolf227A                  ,    433.182994700,      0.106628865,   -645.368618669,      0.068986870, FROM:Wolf227                  ,          ,          ,                    ,         ,   ,         ,       ,         ,         ,       ,       ,       ,       ,       ,       ,       ,       ,                    ,                    , Wolf 227                  ,                  ,           ,             , 
211.40510768825, +83.84021027399, BD    , 2MASS J14053729+8350248     , 211.379275280, +83.842705601, 103.4474,   0.4873, 2020yCat.1350....0G            ,   -623.668383987,      0.580977300,    561.308795400,      0.589713040, 2020yCat.1350....0G           ,          ,          ,                    , L8      ,  3, 20.13834,       , 20.87261, 18.36395,       ,       ,       ,       ,       , 14.630, 13.491, 12.848, 1725759404752580736, 1725759404752580736, 2MASS J14053729+8350248   ,                  ,           ,             , 
138.90162992677, -10.59643050219, LM    , G 161-7 A                   , 138.899843914, -10.597288285, 103.3300,   1.0000, 2017AJ....154..151B            ,   -395.000000000,      8.000000000,   -193.000000000,      8.000000000, 2003ApJ...582.1011S           ,   20.1910,   12.3200, 2013AJ....146..134K, M5      ,  3, 12.00500,       , 14.03601, 10.61581,       , 15.640, 13.800, 13.473, 10.420,  8.605,  8.074,  7.733, 5742299050967060352, 5742299050967060352, G 161-7                   ,                  ,           ,             , 
138.90162992677, -10.59643050219, LM    , G 161-7 B                   , 138.899843914, -10.597288285, 103.3300,   1.0000, FROM:G161-7A                   ,   -395.000000000,      8.000000000,   -193.000000000,      8.000000000, FROM:G161-7                   ,          ,          ,                    , M5      , 10,         ,  11.94,         ,         ,       ,       ,       ,       ,       ,       ,       ,       ,                    ,                    , G 161-7                   ,                  ,           ,             , 
263.80673839155, -48.68086705577, LM    , CD-48 11837 A               , 263.807236983, -48.678777431, 103.3081,   0.0216, 2020yCat.1350....0G            ,     74.069156236,      0.024321679,    470.165815430,      0.014680631, 2020yCat.1350....0G           ,  -22.9380,    0.0010, 2018A&A...616A...7S, M3      ,  3,  9.29361,       , 10.48006,  8.20822, 12.875, 11.673, 10.127,  9.101,  7.871,  6.667,  6.080,  5.829, 5946986063684477056, 5946986063684477056, CD-48 11837               ,                  , GJ 680    ,             , HIP 86057
263.80600494412, -48.68003401506, LM?   , CD-48 11837 B               , 263.805946662, -48.677804019, 103.2027,   0.0462, 2020yCat.1350....0G            ,     -8.658349779,      0.050298930,    501.749117921,      0.031746414, 2020yCat.1350....0G           ,          ,          ,                    ,         ,  3, 11.61385,       , 13.20505, 10.35664,       ,       ,       ,       ,       ,       ,       ,       , 5946986063671469824, 5946986063671469824, CD-48 11837 B             ,                  ,           ,             , 
014.79359437500, -01.23348344400, BD    , CFBDS J005910-011401        , 014.793594375, -01.233483444, 103.2000,   2.1000, 2012ApJS..201...19D            ,    884.704000000,      1.099000000,     44.043200000,      0.055000000, 2012ApJS..201...19D           ,          ,          ,                    , T9      , 20,         ,  24.83,         ,         ,       ,       ,       ,       ,       , 18.030, 18.856, 18.401,                    ,                    , CFBDS J005910-011401      ,                  ,           ,             , 
235.52725110745, -19.47175337029, LM    , L 768-119 A                 , 235.517777037, -19.476366652, 103.1798,   0.3159, 2020yCat.1350....0G            ,  -2009.747254182,      0.379007070,  -1037.933000103,      0.290277600, 2020yCat.1350....0G           ,   84.9200,    4.6200, 2002ApJS..141..503N, M3      ,  3, 10.68586,       , 12.11174,  9.50171, 14.559, 13.460, 11.855, 10.738,  9.305,  7.920,  7.421,  7.168, 6254033894120917760, 6254033894121581952, L 768-119                 ,                  , GJ 595    ,             , HIP 76901
235.52725110745, -19.47175337029, BD?   , L 768-119 B                 , 235.517777037, -19.476366652, 103.1798,   0.3159, FROM:L768-119A                 ,  -2009.747254182,      0.379007070,  -1037.933000103,      0.290277600, FROM:L768-119                 ,          ,          ,                    ,         ,   ,         ,       ,         ,         ,       ,       ,       ,       ,       ,       ,       ,       ,                    ,                    , L 768-119                 ,                  ,           ,             , 
310.46303372144, -32.43518257803, LM    , AT Mic A                    , 310.464334034, -32.437036784, 100.7921,   0.0726, 2020yCat.1350....0G            ,    246.928986789,      0.076074540,   -417.194840957,      0.055365425, 2020yCat.1350....0G           ,   -3.7000,    3.0000, 2001A&A...379..976M, M4.5    ,  3,  9.57584,       , 11.21597,  8.18499,       , 12.670, 10.360, 10.670,  7.400,       ,       ,       , 6792436799475128960, 6792436799475128960, AT Mic                    ,                  , GJ 799 A  , HD 196982 A , 
310.46316770103, -32.43617522654, LM    , AT Mic B                    , 310.464731215, -32.437514921, 101.9724,   0.0770, 2020yCat.1350....0G            ,    296.907591399,      0.077621260,   -301.429081129,      0.058760446, 2020yCat.1350....0G           ,          ,          ,                    , M4      ,  3,  9.60549,       , 11.24392,  8.11747,       , 12.640, 11.340, 10.790,       ,       ,       ,       , 6792436799477051904, 6792436799477051904, AT Mic                    ,                  , GJ 799 B  , HD 196982 B , 
311.28971873894, -31.34089941517, LM    , AU Mic                      , 311.291182648, -31.342500080, 102.9432,   0.0231, 2020yCat.1350....0G            ,    281.319034526,      0.021952942,   -360.147718696,      0.019214228, 2020yCat.1350....0G           ,   -4.2500,    0.2400, 2019AJ....157..234S, M0.5    ,  3,  7.84344,       ,  8.90996,  6.79863,       , 10.050,  8.627,  9.078,  6.593,  5.436,  4.831,  4.529, 6794047652729201024, 6794047652729201024, AU Mic                    ,                  , GJ 803    , HD 197481   , HIP 102409
311.29118264800, -31.34250008000, Planet, AU Mic b                    , 311.291182648, -31.342500080, 102.9432,   0.0231, FROM:AUMic                     ,                 ,                 ,                 ,                 ,                               ,          ,          ,                    ,         ,   ,         ,       ,         ,         ,       ,       ,       ,       ,       ,       ,       ,       ,                    ,                    ,                           ,                  ,           ,             , 
016.22417957654, -18.12461821149, LM    , G 268-110                   , 016.230222469, -18.122448955, 102.2827,   0.0358, 2020yCat.1350....0G            ,   1292.187866032,      0.043798823,    488.103907836,      0.049272902, 2020yCat.1350....0G           ,   11.3730,    0.0200, 2020A&A...636A..36L, M5      ,  3, 12.69725,       , 14.77757, 11.35764,       , 16.340, 14.470, 14.810, 10.970,  9.387,  8.753,  8.453, 2358022227591374336, 2358022227591374336, G 268-110                 ,                  , GJ 1028   ,             , 
142.68577246549, +00.32266495967, LM    , G 48-20                     , 142.683243464, +00.320223244, 100.9033,   0.0265, 2020yCat.1350....0G            ,   -569.016312618,      0.029118592,   -549.386096601,      0.026069857, 2020yCat.1350....0G           ,   46.2090,    0.0072, 2018A&A...616A...7S, M3.5e   ,  3, 10.50179,       , 11.96650,  9.31503, 14.533, 13.298, 11.710, 10.583,  9.127,  7.697,  7.182,  6.871, 3840711729206827520, 3840711729206827520, G 48-20                   ,                  , GJ 1125   ,             , HIP 46655
025.75409741170, -67.30843140641, WD    , L 88-59                     , 025.750303970, -67.312958158, 102.9078,   0.0111, 2020yCat.1350....0G            ,   -329.264342192,      0.013088989,  -1018.509054198,      0.012755524, 2020yCat.1350....0G           ,          ,          ,                    , DA8.1   ,  3, 13.69656,       , 13.94293, 13.28919,       , 14.330, 13.900, 13.520, 13.230, 12.867, 12.659, 12.579, 4698424845771339520, 4698424845771339520, L 88-59                   ,                  , GJ 3112   ,             , 
339.07252000000, +51.09765300000, BD    , WISE J223617.59+510551.9    , 339.072520000, +51.097653000, 102.8000,   1.9000, 2020AJ....159..257B            ,    729.300000000,      2.300000000,    323.500000000,      2.300000000, 2021ApJS..253....7K           ,          ,          ,                    , T5.5    , 10,         ,  21.32,         ,         ,       ,       ,       ,       ,       , 14.580, 14.490, 14.450,                    ,                    , WISE J223617.59+510551.9  ,                  ,           ,             , 
307.67637635519, +07.82660532888, BD    , 2MASS J20304235+0749358     , 307.679355424, +07.826109075, 102.7966,   0.8009, 2020yCat.1350....0G            ,    664.046534979,      0.936655200,   -111.659474221,      0.908566830, 2020yCat.1350....0G           ,          ,          ,                    , T1.5    ,  3, 20.16071,       , 21.57690, 18.35500,       ,       ,       ,       ,       , 14.227, 13.440, 13.319, 1749030362195988096, 1749030362195988096, 2MASS J20304235+0749358   ,                  ,           ,             , 
162.44011578376, +35.54753026161, LM    , G 119-36 A                  , 162.436287337, +35.542869572, 102.7521,   0.4059, 2020yCat.1350....0G            ,   -700.864332382,      0.554336130,  -1048.668777606,      0.418020640, 2020yCat.1350....0G           ,   54.0000,    4.0000, 2014AJ....147...20N, M5      ,  3, 11.62526,       , 13.28956, 10.32349,       ,       ,       , 12.702,       ,  8.537,  8.042,  7.743,  750586216906847104,  750586216906847104, G 119-36                  ,                  , GJ 1138   ,             , 
